id,rating,predicted_rating,context_time,movie_id,learner_id
32115,3,,2017-12-14 17:39:04.824736+00,148,101
32116,2,,2017-12-14 17:39:04.835387+00,90,101
32117,3,,2017-12-14 17:39:04.845746+00,337,101
32118,3,,2017-12-14 17:39:04.854038+00,97,101
32119,3,,2017-12-14 17:39:04.865434+00,196,101
32120,4,,2017-12-14 17:39:04.883547+00,140,101
32508,3,,2017-12-15 10:30:41.941603+00,303,103
32509,3,,2017-12-15 10:30:41.9536+00,256,103
32510,3,,2017-12-15 10:30:41.964781+00,87,103
32511,4,,2017-12-15 10:30:41.976594+00,33,103
32512,4,,2017-12-15 10:30:41.987918+00,240,103
32513,3,,2017-12-15 10:30:41.99953+00,20,103
32514,4,,2017-12-15 10:30:42.014106+00,124,103
32515,2,,2017-12-15 10:30:42.025984+00,187,103
32516,5,,2017-12-15 10:30:42.037708+00,80,103
32517,3,,2017-12-15 10:30:42.049503+00,71,103
32518,3,,2017-12-15 10:30:42.06073+00,390,103
32519,5,,2017-12-15 10:30:42.072117+00,294,103
32520,4,,2017-12-15 10:30:42.084791+00,231,103
32521,4,,2017-12-15 10:30:42.096554+00,242,103
32522,2,,2017-12-15 10:30:42.108714+00,154,103
32523,4,,2017-12-15 10:30:42.120414+00,79,103
32524,3,,2017-12-15 10:30:42.132243+00,260,103
32525,4,,2017-12-15 10:30:42.143954+00,316,103
32526,3,,2017-12-15 10:30:42.155627+00,204,103
32527,2,,2017-12-15 10:30:42.166882+00,205,103
32913,5,,2017-12-15 14:17:42.107325+00,173,104
32914,4,,2017-12-15 14:17:42.117825+00,238,104
32915,1,,2017-12-15 14:17:42.126948+00,59,104
32916,1,,2017-12-15 14:17:42.13679+00,29,104
32917,1,,2017-12-15 14:17:42.146378+00,188,104
32918,1,,2017-12-15 14:17:42.15968+00,24,104
32919,5,,2017-12-15 14:17:42.170832+00,307,104
32920,5,,2017-12-15 14:17:42.183163+00,182,104
32921,1,,2017-12-15 14:17:42.191893+00,121,104
32922,1,,2017-12-15 14:17:42.201052+00,60,104
32923,5,,2017-12-15 14:17:42.21149+00,299,104
32924,5,,2017-12-15 14:17:42.219725+00,17,104
32925,4,,2017-12-15 14:17:42.227895+00,96,104
32926,5,,2017-12-15 14:17:42.236726+00,354,104
32927,5,,2017-12-15 14:17:42.245307+00,391,104
32928,4,,2017-12-15 14:17:42.253093+00,78,104
32929,1,,2017-12-15 14:17:42.262819+00,9,104
32930,2,,2017-12-15 14:17:42.271477+00,394,104
33318,5,,2017-12-15 20:19:46.998861+00,282,105
33319,1,,2017-12-15 20:19:47.049646+00,106,105
33320,5,,2017-12-15 20:19:47.072141+00,365,105
33321,4,,2017-12-15 20:19:47.091597+00,258,105
33322,5,,2017-12-15 20:19:47.114703+00,137,105
33323,4,,2017-12-15 20:19:47.127602+00,395,105
33324,4,,2017-12-15 20:19:47.145228+00,335,105
33325,3,,2017-12-15 20:19:47.169668+00,29,105
33326,4,,2017-12-15 20:19:47.193149+00,219,105
33327,4,,2017-12-15 20:19:47.230066+00,15,105
33723,2,,2017-12-16 16:18:43.43509+00,320,107
33724,3,,2017-12-16 16:18:43.445065+00,26,107
33725,3,,2017-12-16 16:18:43.453945+00,83,107
33726,3,,2017-12-16 16:18:43.462863+00,22,107
33727,2,,2017-12-16 16:18:43.475384+00,96,107
33728,4,,2017-12-16 16:18:43.484599+00,290,107
33729,4,,2017-12-16 16:18:43.494257+00,268,107
33730,4,,2017-12-16 16:18:43.503417+00,57,107
33731,2,,2017-12-16 16:18:43.512785+00,392,107
33732,3,,2017-12-16 16:18:43.522036+00,93,107
33733,3,,2017-12-16 16:18:43.542149+00,88,107
33734,2,,2017-12-16 16:18:43.554016+00,103,107
33735,1,,2017-12-16 16:18:43.563996+00,104,107
33736,4,,2017-12-16 16:18:43.573301+00,248,107
33737,4,,2017-12-16 16:18:43.582899+00,383,107
33738,2,,2017-12-16 16:18:43.592289+00,183,107
33739,4,,2017-12-16 16:18:43.60194+00,89,107
33740,4,,2017-12-16 16:18:43.611357+00,209,107
34074,4,NaN,2017-12-16 16:20:48.639315+00,350,107
34077,2,NaN,2017-12-16 16:20:48.644513+00,353,107
34076,3,NaN,2017-12-16 16:20:48.650411+00,352,107
34079,4,NaN,2017-12-16 16:20:48.655703+00,355,107
34078,3,NaN,2017-12-16 16:20:48.660857+00,354,107
34081,4,NaN,2017-12-16 16:20:48.667216+00,357,107
34080,4,NaN,2017-12-16 16:20:48.6743+00,356,107
34083,3,NaN,2017-12-16 16:20:48.680306+00,359,107
34082,4,NaN,2017-12-16 16:20:48.685872+00,358,107
34066,2,NaN,2017-12-16 16:20:48.693567+00,342,107
34067,1,NaN,2017-12-16 16:20:48.702125+00,343,107
34065,2,NaN,2017-12-16 16:20:48.708999+00,341,107
34070,3,NaN,2017-12-16 16:20:48.715344+00,346,107
34071,3,NaN,2017-12-16 16:20:48.720994+00,347,107
34088,4,NaN,2017-12-16 16:20:48.726165+00,364,107
34089,4,NaN,2017-12-16 16:20:48.73139+00,365,107
34090,3,NaN,2017-12-16 16:20:48.736657+00,366,107
34091,3,NaN,2017-12-16 16:20:48.742419+00,367,107
34084,3,NaN,2017-12-16 16:20:48.747714+00,360,107
34085,4,NaN,2017-12-16 16:20:48.753199+00,361,107
34086,3,NaN,2017-12-16 16:20:48.758837+00,362,107
34087,2,NaN,2017-12-16 16:20:48.766362+00,363,107
34072,3,NaN,2017-12-16 16:20:48.771623+00,348,107
34073,4,NaN,2017-12-16 16:20:48.777509+00,349,107
34092,3,NaN,2017-12-16 16:20:48.783502+00,368,107
34093,4,NaN,2017-12-16 16:20:48.788893+00,369,107
34068,1,NaN,2017-12-16 16:20:48.795471+00,344,107
34069,3,NaN,2017-12-16 16:20:48.803023+00,345,107
34128,5,,2017-12-18 13:01:12.513444+00,65,108
34097,3,NaN,2017-12-16 16:20:48.608488+00,373,107
34096,3,NaN,2017-12-16 16:20:48.614539+00,372,107
34095,4,NaN,2017-12-16 16:20:48.620003+00,371,107
34094,4,NaN,2017-12-16 16:20:48.625899+00,370,107
34075,3,NaN,2017-12-16 16:20:48.633235+00,351,107
34827,4,,2017-12-27 15:58:51.539504+00,66,111
34828,3,,2017-12-27 15:58:51.578317+00,368,111
34829,3,,2017-12-27 15:58:51.618349+00,132,111
34830,5,,2017-12-27 15:58:51.6663+00,191,111
34831,3,,2017-12-27 15:58:51.690948+00,123,111
34832,3,,2017-12-27 15:58:51.743596+00,165,111
34833,5,,2017-12-27 15:58:51.78189+00,288,111
34834,3,,2017-12-27 15:58:51.836594+00,97,111
34835,4,,2017-12-27 15:58:51.913171+00,257,111
34836,3,,2017-12-27 15:58:52.041963+00,35,111
34837,3,,2017-12-27 15:58:52.078261+00,167,111
34838,5,,2017-12-27 15:58:52.106286+00,17,111
34839,3,,2017-12-27 15:58:52.130723+00,262,111
34840,4,,2017-12-27 15:58:52.147414+00,138,111
34841,4,,2017-12-27 15:58:52.215562+00,326,111
34842,3,,2017-12-27 15:58:52.255561+00,279,111
34843,5,,2017-12-27 15:58:52.299132+00,229,111
34844,3,,2017-12-27 15:58:52.333936+00,187,111
34845,5,,2017-12-27 15:58:52.353326+00,334,111
